,all_day,close_date,close_time_h,close_time_i,close_time_s,companyNM,content_type,cycle,cycle_day,cycle_week,duration,for_tag,id,is_live,link,lite_archives_id,lite_archives_name,name,one_play,open_date,open_loop,open_time_h,open_time_i,open_time_s,play_mode,play_speed,play_time,play_time_h,play_time_i,play_time_s,play_time_unit,schedule_head_id,select_style_id,source,start,style,style_name,text_content,thumbnail,type,video_id,video_source,video_title,week
98,,,,,,BG Innovations,1,,,,,0,4613,,,,,RP6501-Demo,,,,,,,2.0,,10,,,,i,,3772,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,hello,,1,,,,
99,,,,,,BG Innovations,1,,,,,0,4613,,,,,RP6501-Demo,,,,,,,2.0,,10,,,,i,,3772,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,"brainstorm
",,1,,,,
100,,,,,,BG Innovations,1,,,,,0,4613,,,,,RP6501-Demo,,,,,,,2.0,,10,,,,i,,3772,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,"brainstorm
",,1,,,,
101,,,,,,BG Innovations,1,,,,,0,4613,,,,,RP6501-Demo,,,,,,,2.0,,10,,,,i,,3772,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,no school tomorrow,,1,,,,
102,,,,,,BG Innovations,1,,,,,0,4613,,,,,RP6501-Demo,,,,,,,2.0,,10,,,,i,,3772,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,no school tomorrow,,1,,,,
103,,,,,,BG Innovations,1,,,,,0,4613,,,,,RP6501-Demo,,,,,,,2.0,,10,,,,i,,3772,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,no school tomorrow,,1,,,,
104,,,,,,BG Innovations,1,,,,,0,4613,,,,,RP6501-Demo,,,,,,,2.0,,10,,,,i,,3772,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,no school,,1,,,,
105,,,,,,BG Innovations,1,,,,,0,4613,,,,,RP6501-Demo,,,,,,,2.0,,10,,,,i,,3772,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,no school,,1,,,,
106,,,,,,BG Innovations,1,,,,,0,4613,,,,,RP6501-Demo,,,,,,,2.0,,10,,,,i,,3772,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,no school,,1,,,,
107,,,,,,BG Innovations,1,,,,,0,4613,,,,,RP6501-Demo,,,,,,,2.0,,10,,,,i,,3772,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,no school,,1,,,,
108,,,,,,BG Innovations,1,,,,,0,4613,,,,,RP6501-Demo,,,,,,,2.0,,10,,,,i,,3772,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,no school,,1,,,,
109,,,,,,BG Innovations,1,,,,,0,4613,,,,,RP6501-Demo,,,,,,,2.0,,10,,,,i,,3772,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,no school,,1,,,,
110,,,,,,BG Innovations,1,,,,,0,4613,,,,,RP6501-Demo,,,,,,,2.0,,10,,,,i,,3772,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,good morning,,1,,,,
111,,,,,,BG Innovations,1,,,,,0,4613,,,,,RP6501-Demo,,,,,,,2.0,,10,,,,i,,3772,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,good morning,,1,,,,
112,,,,,,BG Innovations,1,,,,,0,4613,,,,,RP6501-Demo,,,,,,,2.0,,10,,,,i,,3772,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,good morning,,1,,,,
113,,,,,,BG Innovations,1,,,,,0,4613,,,,,RP6501-Demo,,,,,,,2.0,,10,,,,i,,3772,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,hello,,1,,,,
114,,,,,,BG Innovations,1,,,,,0,4613,,,,,RP6501-Demo,,,,,,,2.0,,10,,,,i,,3772,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,hello,,1,,,,
115,,,,,,BG Innovations,1,,,,,0,4613,,,,,RP6501-Demo,,,,,,,2.0,,10,,,,i,,3772,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,hello,,1,,,,
116,,,,,,BG Innovations,1,,,,,0,4613,,,,,RP6501-Demo,,,,,,,2.0,,20,,,,i,,3772,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,Snow Day Tomorrow,,1,,,,
117,,,,,,臺北市仁愛國中,1,,,,,0,4474,,,,,7D23-多元1,,,,,,,1.0,,10,,,,i,,4233,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,下課測試廣播  tv,,1,,,,
118,,,,,,臺北市仁愛國中,1,,,,,1,2255,,,,,三間白板專科教室,,,,,,,2.0,,10,,,,i,,4234,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,TTTTTT,,1,,,,
119,,,,,,台北市立實踐國中,1,,,,,0,4522,,,,,生物實驗室,,,,,,,1.0,,5,,,,i,,4302,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,文字測試,,1,,,,
120,,,,,,台北市立實踐國中,1,,,,,0,4629,,,,,自習教室,,,,,,,1.0,,5,,,,i,,4302,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,test,,1,,,,
121,,,,,,台北市立實踐國中,1,,,,,0,4629,,,,,自習教室,,,,,,,2.0,,10,,,,i,,4304,,,"{""font_size"":""2"",""font_color"":""#ffa500"",""background_color"":""#ff00ffff"",""scroll_direction"":""left""}",生物實驗室,test,,1,,,,
122,,,,,,台北市立實踐國中,1,,,,,0,4629,,,,,自習教室,,,,,,,2.0,,10,,,,i,,4303,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,午餐了時間到了,,1,,,,
123,,,,,,臺北市仁愛國中,1,,,,,1,2255,,,,,三間白板專科教室,,,,,,,1.0,,10,,,,i,,4233,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,廣播測試,,1,,,,
124,,,,,,臺北市仁愛國中,1,,,,,1,2255,,,,,三間白板專科教室,,,,,,,1.0,,10,,,,i,,4233,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,TEST,,1,,,,
125,,,,,,台北市立實踐國中,1,,,,,0,4629,,,,,自習教室,,,,,,,2.0,,10,,,,i,,4303,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,歡迎,,1,,,,
126,,,,,,BG Innovations,1,,,,,0,4613,,,,,RP6501-Demo,,,,,,,2.0,,10,,,,i,,3772,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,Hello,,1,,,,
127,,,,,,BG Innovations,1,,,,,0,4613,,,,,RP6501-Demo,,,,,,,2.0,,10,,,,i,,3772,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,hello,,1,,,,
128,,,,,,BG Innovations,1,,,,,0,4613,,,,,RP6501-Demo,,,,,,,2.0,,10,,,,i,,3772,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,hello,,1,,,,
129,,,,,,BG Innovations,1,,,,,1,1911,,,,,All device,,,,,,,2.0,,10,,,,i,,3772,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,hi,,1,,,,
130,,,,,,BG Innovations,1,,,,,1,1911,,,,,All device,,,,,,,2.0,,10,,,,i,,3772,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,No school,,1,,,,
131,,,,,,BG Innovations,1,,,,,0,4613,,,,,RP6501-Demo,,,,,,,2.0,,10,,,,i,,3772,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,Hello,,1,,,,
132,,,,,,BG Innovations,1,,,,,0,4613,,,,,RP6501-Demo,,,,,,,2.0,,10,,,,i,,3772,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,Hello,,1,,,,
133,,,,,,BG Innovations,1,,,,,0,4613,,,,,RP6501-Demo,,,,,,,2.0,,10,,,,i,,3772,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,snow day,,1,,,,
134,,,,,,BG Innovations,1,,,,,0,4613,,,,,RP6501-Demo,,,,,,,2.0,,10,,,,i,,3772,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,Read your book,,1,,,,
135,,,,,,BG Innovations,1,,,,,0,4613,,,,,RP6501-Demo,,,,,,,2.0,,10,,,,i,,3772,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,No School,,1,,,,
136,,,,,,BG Innovations,1,,,,,0,4613,,,,,RP6501-Demo,,,,,,,2.0,,10,,,,i,,3772,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,do your work,,1,,,,
137,,,,,,BG Innovations,1,,,,,0,4613,,,,,RP6501-Demo,,,,,,,2.0,,10,,,,i,,3772,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,do your work,,1,,,,
138,,,,,,BG Innovations,1,,,,,0,4613,,,,,RP6501-Demo,,,,,,,2.0,,10,,,,i,,3772,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,Good Day!,,1,,,,
139,,,,,,BG Innovations,1,,,,,0,4613,,,,,RP6501-Demo,,,,,,,2.0,,10,,,,i,,3772,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,do your work,,1,,,,
140,,,,,,BG Innovations,1,,,,,0,4613,,,,,RP6501-Demo,,,,,,,2.0,,10,,,,i,,3772,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,Do your work!,,1,,,,
141,,,,,,BG Innovations,1,,,,,0,4613,,,,,RP6501-Demo,,,,,,,2.0,,10,,,,i,,3772,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,Get to Work,,1,,,,
142,,,,,,BG Innovations,1,,,,,0,4613,,,,,RP6501-Demo,,,,,,,2.0,,10,,,,i,,3772,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,Get to Work,,1,,,,
143,,,,,,BG Innovations,1,,,,,0,4613,,,,,RP6501-Demo,,,,,,,2.0,,10,,,,i,,3772,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,Good Morning,,1,,,,
144,,,,,,BG Innovations,1,,,,,0,4613,,,,,RP6501-Demo,,,,,,,2.0,,10,,,,i,,3772,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,Snow day tomorrow!,,1,,,,
145,,,,,,BG Innovations,1,,,,,0,4613,,,,,RP6501-Demo,,,,,,,1.0,,10,,,,i,,3771,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,Get to work!,,1,,,,
146,,,,,,BG Innovations,1,,,,,0,4613,,,,,RP6501-Demo,,,,,,,2.0,,10,,,,i,,3772,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,Get to work,,1,,,,
147,,,,,,BG Innovations,1,,,,,0,4613,,,,,RP6501-Demo,,,,,,,2.0,,10,,,,i,,3772,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,Get to Work!,,1,,,,
148,,,,,,BG Innovations,1,,,,,1,1911,,,,,All device,,,,,,,1.0,,10,,,,i,,3771,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,Who will win the State Hockey Tournament?,,1,,,,
149,,,,,,BG Innovations,1,,,,,0,4613,,,,,RP6501-Demo,,,,,,,2.0,,10,,,,i,,3772,,,"{""font_size"":""3"",""font_color"":""#f1c232"",""background_color"":"""",""scroll_direction"":""left""}",Notice_2,Who will win the State Hockey Tournament?,,1,,,,
150,,2019-08-30,16,30,0,Aurukun Shire,1,week,1,1,,1,877,,,,,All device,,2019-03-09,1,9,0,0,2.0,,,,,,,24520,,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,"
Aurukun Shire Council ",,1,,,,"['mon', 'tue', 'wed', 'thu', 'fri', 'sat']"
151,,2019-08-30,16,30,0,Aurukun Shire,1,week,1,1,,1,877,,,,,All device,,2019-03-09,1,9,0,0,2.0,,,,,,,24520,,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,"
Aurukun Shire Council ",,1,,,,"['mon', 'tue', 'wed', 'thu', 'fri', 'sat']"
152,,2019-08-30,16,30,0,Aurukun Shire,1,week,1,1,,1,877,,,,,All device,,2019-03-09,1,9,0,0,2.0,,,,,,,24520,,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,"
Aurukun Shire Council ",,1,,,,"['mon', 'tue', 'wed', 'thu', 'fri', 'sat']"
153,,2019-08-30,16,30,0,Aurukun Shire,1,week,1,1,,1,877,,,,,All device,,2019-03-09,1,9,0,0,2.0,,,,,,,24520,,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,"
Aurukun Shire Council ",,1,,,,"['mon', 'tue', 'wed', 'thu', 'fri', 'sat']"
154,,2019-08-30,16,30,0,Aurukun Shire,1,week,1,1,,1,877,,,,,All device,,2019-03-09,1,9,0,0,2.0,,,,,,,24520,,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,"
Aurukun Shire Council ",,1,,,,"['mon', 'tue', 'wed', 'thu', 'fri', 'sat']"
155,,2019-08-30,16,30,0,Aurukun Shire,1,week,1,1,,1,877,,,,,All device,,2019-03-09,1,9,0,0,2.0,,,,,,,24520,,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,"
Aurukun Shire Council ",,1,,,,"['mon', 'tue', 'wed', 'thu', 'fri', 'sat']"
156,,2019-08-30,16,30,0,Aurukun Shire,1,week,1,1,,1,877,,,,,All device,,2019-03-11,1,9,0,0,2.0,,,,,,,,1752,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,"
Aurukun Shire Council ",,1,,,,"['mon', 'tue', 'wed', 'thu', 'fri', 'sat']"
157,,2019-08-30,16,30,0,Aurukun Shire,1,week,1,1,,1,877,,,,,All device,,2019-03-11,1,9,0,0,2.0,,,,,,,,1752,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,"
Aurukun Shire Council ",,1,,,,"['mon', 'tue', 'wed', 'thu', 'fri', 'sat']"
158,,2019-08-30,16,30,0,Aurukun Shire,1,week,1,1,,1,877,,,,,All device,,2019-03-11,1,9,0,0,2.0,,,,,,,,1752,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,"
Aurukun Shire Council ",,1,,,,"['mon', 'tue', 'wed', 'thu', 'fri', 'sat']"
159,,2019-08-30,16,30,0,Aurukun Shire,1,week,1,1,,1,877,,,,,All device,,2019-03-11,1,9,0,0,2.0,,,,,,,,1752,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,"
Aurukun Shire Council ",,1,,,,"['mon', 'tue', 'wed', 'thu', 'fri', 'sat']"
160,,2019-08-30,16,30,0,Aurukun Shire,1,week,1,1,,1,877,,,,,All device,,2019-03-11,1,9,0,0,2.0,,,,,,,,1752,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,"
Aurukun Shire Council ",,1,,,,"['mon', 'tue', 'wed', 'thu', 'fri', 'sat']"
161,,2019-08-30,16,30,0,Aurukun Shire,1,week,1,1,,1,877,,,,,All device,,2019-03-11,1,9,0,0,2.0,,,,,,,,1752,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,"
Aurukun Shire Council ",,1,,,,"['mon', 'tue', 'wed', 'thu', 'fri', 'sat']"
162,,,,,,Dunecrest,1,,,,,0,4693,,,,,Mari TV,,,,,,,1.0,,10,,,,i,,3375,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,tesr,,1,,,,
163,,,,,,Dunecrest,1,,,,,0,4693,,,,,Mari TV,,,,,,,2.0,,5,,,,i,,4408,,,"{""font_size"":""3"",""font_color"":""#000000"",""background_color"":""#ffff0000"",""scroll_direction"":""left""}",TEST,TEST,,1,,,,
164,,,,,,Dunecrest,3,,,,3051.0,1,1689,,https://www.youtube.com/watch?v=_UR-l3QI2nE,,,All device,1,,,,,,,,,0,0,0,,,,,0.0,,,,,3,_UR-l3QI2nE,1.0,ABC SONG | ABC Songs for Children - 13 Alphabet Songs & 26 Videos,
165,,,,,,Dunecrest,3,,,,3051.0,1,1689,,https://www.youtube.com/watch?v=_UR-l3QI2nE,,,All device,1,,,,,,,,,0,0,0,,,,,0.0,,,,,3,_UR-l3QI2nE,1.0,ABC SONG | ABC Songs for Children - 13 Alphabet Songs & 26 Videos,
166,,,,,,Dunecrest,3,,,,287.0,0,4348,,https://www.youtube.com/watch?v=vIj-zuWSv88,,,Rima TV,1,,,,,,,,,0,0,0,,,,,0.0,,,,,3,vIj-zuWSv88,1.0,Dunecrest Q&A,
167,,,,,,Dunecrest,3,,,,60.0,0,4441,,https://www.youtube.com/watch?v=Ba5D3kT0-KE,,,Backus TV,1,,,,,,,,,0,0,0,,,,,0.0,,,,,3,Ba5D3kT0-KE,1.0,"Dunecrest American School, Dubai",
168,,,11,30,0,Dunecrest,1,,,,,0,4441,,,,,Backus TV,,2019-03-11,,10,40,0,2.0,,,,,,,24628,,,,"{""font_size"":""3"",""font_color"":""#000000"",""background_color"":""#ffff0000"",""scroll_direction"":""left""}",TEST,HELLO WORLD,,1,,,,
169,,,11,30,0,Dunecrest,1,,,,,0,4441,,,,,Backus TV,,2019-03-11,,11,0,0,2.0,,,,,,,,4408,,,"{""font_size"":""3"",""font_color"":""#000000"",""background_color"":""#ffff0000"",""scroll_direction"":""left""}",TEST,HELLO WORLD,,1,,,,
170,,,10,55,0,Dunecrest,3,,,,60.0,0,4441,,https://www.youtube.com/watch?v=Ba5D3kT0-KE,,,Backus TV,,2019-03-11,,10,50,0,,,,,,,,,,,0.0,,,,,3,Ba5D3kT0-KE,1.0,"Dunecrest American School, Dubai",
171,,,,,,Camcor,1,,,,,0,4701,,,,,Oshkosh Demo,,,,,,,2.0,,10,,,,i,,3116,,,"{""font_size"":""2"",""font_color"":""#ffff00"",""background_color"":""#ff000000"",""scroll_direction"":""left""}",Notice_2,WARNING - Great weather ahead! - BenQ,,1,,,,
172,1,,0,0,0,TGI,1,,,,,0,4544,,,,,TGI,,2019-03-13,,0,0,0,1.0,,,,,,,,4349,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,Teew,,1,,,,
173,,,,,,Creanet I.S. AG,1,,,,,0,4549,,,,,CISAG-Sitzungszimmer Gross,,,,,,,2.0,,5,,,,i,,3679,,,"{""font_size"":""2"",""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",Notice_1,Hallo Marco,,1,,,,
174,,,,,,Creanet I.S. AG,1,,,,,0,4549,,,,,CISAG-Sitzungszimmer Gross,,,,,,,2.0,,55,,,,i,,3679,,,"{""font_size"":""2"",""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",Notice_1,Sal? Ren?,,1,,,,
175,,,,,,臺北市仁愛國中,1,,,,,0,4616,,,,,7D22-多元2,,,,,,,1.0,,10,,,,i,,4233,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,12345,,1,,,,
176,,,,,,臺北市仁愛國中,1,,,,,0,4616,,,,,7D22-多元2,,,,,,,2.0,,10,,,,i,,4234,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,1111111,,1,,,,
177,,,,,,臺北市仁愛國中,1,,,,,0,4572,,,,,7D3A-917,,,,,,,1.0,,10,,,,i,,4233,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,917班資訊股長，下課後請至4樓資訊組。,,1,,,,
178,,,,,,臺北市仁愛國中,1,,,,,0,4572,,,,,7D3A-917,,,,,,,1.0,,5,,,,i,,4233,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,917班資訊股長，下課後請到4F資訊組。  (廣播測試),,1,,,,
179,,,,,,臺北市仁愛國中,1,,,,,0,4572,,,,,7D3A-917,,,,,,,1.0,,5,,,,i,,4233,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,917班 資訊股長 請注意： 下課時請到4樓資訊組。,,1,,,,
180,,,,,,臺北市仁愛國中,1,,,,,0,4572,,,,,7D3A-917,,,,,,,1.0,,5,,,,i,,4233,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,917班資訊股長請注意：  下課後請到4樓資訊組!!,,1,,,,
181,,,,,,台北市立實踐國中,1,,,,,1,2221,,,,,All device,,,,,,,1.0,,5,,,,i,,4302,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,這是測試,,1,,,,
182,,,,,,BG Innovations,1,,,,,0,4613,,,,,RP6501-Demo,,,,,,,2.0,,10,,,,i,,3772,,,"{""font_size"":""3"",""font_color"":""#f1c232"",""background_color"":"""",""scroll_direction"":""left""}",Notice_2,Hello,,1,,,,
183,,,10,5,0,台北市立實踐國中,1,,,,,0,4750,,,,,e化1,,2019-03-21,,10,0,0,2.0,,,,,,,,4303,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,下課時，請各組小組長收回平板放置充電車,,1,,,,
184,,,12,0,0,台北市立實踐國中,1,,,,,0,4750,,,,,e化1,,2019-03-21,,11,55,0,1.0,,,,,,,,4302,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,下課時，請各組小組長收回平板放置充電車,,1,,,,
185,,,14,15,0,台北市立實踐國中,1,,,,,0,4750,,,,,e化1,,2019-03-21,,14,10,0,2.0,,,,,,,,4303,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,下課時，請各組小組長收回平板放置充電車,,1,,,,
186,,,12,0,0,台北市立實踐國中,1,,,,,0,4750,,,,,e化1,,2019-03-21,,11,55,0,2.0,,,,,,,,4303,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,下課時，請各組小組長收回平板放置充電車,,1,,,,
187,,,16,5,0,台北市立實踐國中,1,,,,,0,4750,,,,,e化1,,2019-03-21,,16,0,0,2.0,,,,,,,,4303,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,下課時，請各組小組長收回平板放置充電車,,1,,,,
188,,,10,5,0,台北市立實踐國中,1,,,,,0,4750,,,,,e化1,,2019-03-22,,10,0,0,2.0,,,,,,,,4303,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,下課時，請各組小組長將平板收好，放到充電車內,,1,,,,
189,,,,,,Data Image,1,,,,,0,4788,,,,,Data Image RP6501K,,,,,,,1.0,,10,,,,i,,4241,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,Welcome to MACUL,,1,,,,
190,,,,,,Data Image,1,,,,,0,4788,,,,,Data Image RP6501K,,,,,,,1.0,,10,,,,i,,4241,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,Welcome to MACUL,,1,,,,
191,,,,,,Data Image,1,,,,,0,4788,,,,,Data Image RP6501K,,,,,,,2.0,,10,,,,i,,4242,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,Unified Basketball Team Won State!!!!!,,1,,,,
192,,,,,,Data Image,1,,,,,0,4788,,,,,Data Image RP6501K,,,,,,,2.0,,10,,,,i,,4242,,,"{""font_size"":""2"",""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",Basketball,Unified Basketball Team Won State!!!!!,,1,,,,
193,,,,,,Data Image,1,,,,,0,4788,,,,,Data Image RP6501K,,,,,,,2.0,,10,,,,i,,4242,,,"{""font_size"":""2"",""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",Basketball,Test,,1,,,,
